id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,date
4415,2,4,9,3740,18000,1,0,0,4,9,1870,1870,1951,0,98177,2610,10902,137
21076,1,3,10,1530,1131,3,0,0,3,8,1530,0,2009,0,98103,1530,1445,231
20967,1,3,10,1410,1332,2,0,0,3,7,960,450,2014,0,98108,1410,1343,140
16847,2,4,11,3150,7035,2,0,0,3,9,3150,0,2004,0,98075,3200,7035,49
652,1,3,4,1000,6020,1,0,0,3,6,1000,0,1944,0,98166,1300,8640,201
7236,1,4,9,2080,7700,1,0,0,3,7,1450,630,1968,0,98058,1900,7980,152
17633,1,2,4,690,6000,1,0,0,3,6,690,0,1949,0,98118,840,3030,310
18590,2,3,9,1560,8570,1,0,0,5,7,1080,480,1977,0,98004,2660,9621,267
1704,1,4,6,1120,5427,1,0,0,3,6,1120,0,1969,2014,98042,1150,5304,3
14498,1,5,11,2160,7200,1.5,0,0,3,7,1220,940,1955,0,98118,1900,7200,96
8542,2,4,9,3240,11131,1,0,0,4,9,2080,1160,1953,0,98004,2300,12150,255
20728,2,4,13,3420,6752,2,0,2,3,9,3030,390,2012,0,98065,3010,5172,71
11653,1,2,10,1370,3438,2,0,0,3,7,1370,0,1987,0,98188,1370,2308,170
11691,1,2,4,1140,101529,1.5,0,0,3,6,1140,0,1932,0,98092,1580,101529,182
20904,2,3,14,3690,8837,2,0,0,3,10,3690,0,2001,0,98065,3690,9585,49
16196,1,3,4,1110,12150,1,0,0,4,7,1110,0,1957,0,98008,1490,8200,44
19194,1,3,7,1440,45302,2,0,0,3,7,1440,0,1977,0,98019,2080,49658,38
18489,1,3,4,950,8450,1,0,0,3,7,950,0,1962,0,98033,1610,10080,144
17517,2,4,7,2040,53578,1,0,0,5,7,1160,880,1959,0,98038,2040,53578,294
6251,1,4,8,1440,4855,2,0,0,4,7,1440,0,1972,0,98144,1300,4080,237
10732,1,2,11,2810,11205,1,0,0,3,7,1510,1300,1968,0,98178,2520,13000,328
1638,1,3,9,1890,9646,1,0,0,3,8,1890,0,1966,0,98168,1580,9488,305
8505,1,4,4,1210,6250,1,0,0,3,7,1210,0,1962,0,98168,1210,8291,145
18546,2,3,7,2700,18893,1,0,0,4,7,2110,590,1948,1983,98010,2260,17494,283
4301,1,5,7,2190,16788,1,0,2,3,8,1380,810,1978,0,98030,1920,8366,359
4114,1,3,6,1540,7200,1,0,0,3,7,1540,0,1968,0,98011,1560,7500,361
16585,2,3,9,2060,9552,1,0,0,4,9,1610,450,1975,0,98040,2930,11212,49
2190,1,4,8,1850,8827,1,0,0,3,7,1850,0,1969,0,98155,1310,6901,208
11674,2,4,10,2800,72309,2,0,0,3,9,2800,0,1992,0,98072,2280,36420,321
3594,1,3,9,1570,9500,1,0,0,4,7,1070,500,1977,0,98033,2250,9583,262
12543,2,3,4,1110,6000,1,0,0,3,7,1110,0,1904,0,98109,1460,6000,290
8207,1,2,4,670,4720,1,0,0,4,6,670,0,1948,0,98106,1480,4720,119
15043,1,3,7,1260,7200,1,0,0,3,7,1260,0,1971,0,98034,1460,7200,340
9545,1,4,17,4480,5715,2,0,0,3,7,3680,800,2003,0,98030,2190,6070,155
17723,2,3,8,2540,4750,1.5,0,0,5,9,1840,700,1930,0,98117,2190,4750,53
18073,2,3,9,3400,10000,2,0,0,3,10,3400,0,1983,0,98115,1860,5100,175
3780,2,3,8,2390,8025,2,0,0,5,7,2390,0,1921,0,98105,1920,5350,202
1257,2,2,10,2410,102366,1,0,0,4,7,1940,470,1912,1989,98024,2460,310582,70
3655,1,3,4,1560,14333,1,0,0,4,7,1560,0,1953,0,98166,1640,14333,35
1115,2,4,13,3030,9273,2,0,0,5,8,3030,0,1988,0,98029,2360,7632,49
20659,1,3,10,1800,2792,2,0,0,3,8,1800,0,2011,0,98126,1580,2617,129
3573,1,3,10,2100,6021,2,0,0,3,7,2100,0,1992,0,98023,2091,7547,205
11517,1,4,14,2440,3052,2,0,0,3,8,1940,500,2006,0,98108,2390,4600,241
13668,2,5,10,2300,7000,1,0,0,3,8,1290,1010,1975,0,98052,2080,7280,361
5804,1,4,10,2080,17532,2,0,0,3,9,2080,0,1996,0,98059,2550,12560,196
6773,2,5,11,3831,13800,2,1,4,3,9,3831,0,1959,1980,98040,3850,36563,53
7352,2,5,14,3730,16679,1,0,0,3,10,2760,970,1990,0,98075,3280,16679,376
2860,2,4,14,4870,39190,2,0,0,3,12,4870,0,1995,0,98006,5000,33880,266
14924,1,4,8,1450,5456,1,0,0,5,7,1450,0,1951,0,98108,980,6100,91
532,1,3,10,1780,7848,1,0,0,3,7,1320,460,1978,0,98038,1680,7848,361
11638,1,3,8,1470,7694,1,0,0,4,7,1470,0,1992,0,98038,1580,7480,370
11755,2,4,17,4980,13000,2,0,3,3,9,3080,1900,1982,0,98052,2840,11308,209
11460,1,3,9,1640,7200,2,0,0,4,8,1640,0,1985,0,98007,1830,8372,17
17685,2,3,8,2560,14680,1,0,0,3,8,1330,1230,1987,0,98052,2390,13848,68
1770,2,5,11,2560,5618,1.5,0,2,3,8,2220,340,1923,0,98109,2740,4000,275
5494,1,4,11,2210,13235,2,0,0,3,8,1730,480,1988,0,98003,1750,7542,355
1889,1,4,10,3362,8601,2,0,0,3,8,3362,0,2004,0,98003,2770,8601,287
994,2,4,8,2780,11583,1,0,3,3,8,1190,1590,1955,0,98125,2580,10241,247
4703,2,6,17,3100,9378,3,0,2,3,11,3100,0,1978,0,98112,3270,6334,159
10591,1,2,6,940,1222,2,0,0,3,7,860,80,2004,0,98125,1302,1840,359
9249,1,6,7,2210,8594,1,0,0,3,7,1310,900,1959,0,98188,1850,8594,96
16246,2,5,8,2280,5400,1.5,0,0,4,7,1340,940,1947,0,98105,1770,5000,160
19504,1,5,12,2420,11250,2,0,0,3,8,2420,0,2013,0,98146,1510,9950,196
3478,2,5,15,4220,15959,2,0,0,3,11,4220,0,2004,0,98075,4630,16531,174
16423,1,4,10,2480,8563,2,0,0,3,8,2480,0,1992,0,98038,2460,8660,274
18780,1,2,4,670,5600,1,0,0,3,6,670,0,1903,0,98108,1960,7176,77
14292,1,4,11,2720,6427,1,0,0,3,8,1650,1070,2008,0,98146,2720,8484,230
11009,2,3,13,1830,1804,3,0,0,3,8,1830,0,2014,0,98117,1830,1804,69
7214,1,4,10,2300,15188,2,0,0,4,7,2300,0,1966,0,98042,1820,10125,145
155,2,4,13,5180,19850,2,0,3,3,12,3540,1640,2006,0,98006,3160,9750,333
21221,2,4,11,3010,7215,2,0,0,3,9,3010,0,2014,0,98033,3010,7215,35
970,1,3,7,1560,7207,1,0,0,3,7,1250,310,1983,0,98034,1540,7485,52
10535,1,2,4,1020,8155,1,0,0,4,7,1020,0,1948,0,98177,1430,8157,6
1093,1,3,9,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,1560,3064,280
19018,2,3,8,1510,4560,2,0,0,4,7,1510,0,1909,1995,98116,1990,5000,85
17416,2,4,10,2800,246114,2,0,0,3,9,2800,0,1999,0,98014,2750,60351,38
5199,1,3,7,1540,13002,1,0,0,2,8,1200,340,1984,0,98074,1620,10098,92
17657,2,3,10,2620,8950,2,0,0,3,9,2620,0,1992,0,98006,2850,8809,10
5259,2,5,14,2720,7598,2,0,0,3,8,1860,860,1993,0,98115,2430,7728,55
10729,1,3,9,1510,6071,1,0,0,4,7,1150,360,1985,0,98042,1510,7271,239
15627,1,5,8,1730,7375,1,0,0,4,6,1730,0,1944,0,98178,1550,7125,184
6626,1,4,10,2060,7720,2,0,0,3,8,2060,0,1995,0,98023,1630,7720,229
3626,2,3,6,1380,4290,1,0,0,3,7,1080,300,1955,0,98107,1510,3900,237
253,1,4,10,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,3060,6567,11
188,1,4,7,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,2190,8910,347
6657,2,3,11,2660,32757,1,0,0,4,8,2660,0,1975,0,98077,2720,35191,360
7055,2,4,11,3270,9231,2,0,0,3,10,3270,0,1995,0,98052,3380,10154,318
16391,2,4,13,4240,11189,2,0,2,3,10,4240,0,2006,0,98033,3390,12540,168
17256,1,2,6,1070,1236,2,0,0,3,8,1000,70,2005,0,98116,1170,1888,353
18416,2,4,20,5820,13906,2,0,0,3,11,3750,2070,1993,0,98042,2980,13000,317
15797,1,4,10,3130,5999,2,0,0,3,7,3130,0,2006,0,98042,3020,5997,326
11411,2,4,10,2140,7754,2,0,0,3,8,2140,0,1996,0,98133,1690,7775,144
356,1,4,6,1550,19800,1,0,0,4,7,1050,500,1969,0,98001,1640,22654,325
1099,1,2,7,1000,1760,1,0,0,4,6,600,400,1924,0,98109,2120,2802,376
9919,2,2,4,1280,4840,1,0,0,3,7,1200,80,1908,0,98115,1860,5500,310
21215,2,3,12,1950,1983,3,0,0,3,9,1610,340,2009,0,98004,2040,2131,244
5817,2,3,7,1890,3825,1,0,0,3,7,1290,600,1974,0,98117,1320,3825,17
2300,2,5,12,4350,37169,2,0,0,3,10,2950,1400,1972,0,98005,3280,41631,118
10360,2,3,4,980,10960,1,0,0,4,7,980,0,1953,0,98005,2100,10960,364
14714,1,4,4,1460,6000,1,0,0,4,7,730,730,1941,0,98178,1190,6000,83
13627,1,3,7,2770,39927,1,0,0,4,8,1580,1190,1978,0,98027,2420,36384,31
17269,1,3,7,1740,6800,1.5,0,0,4,7,1740,0,1949,0,98126,990,6800,178
16087,1,3,9,1960,44634,1,0,0,3,7,1130,830,1984,0,98028,1970,44634,251
6714,1,4,7,1450,8891,1.5,0,0,3,7,1180,270,1962,0,98168,1450,9013,52
19789,1,2,8,1440,4666,1,0,0,3,8,1440,0,2010,0,98053,1510,4595,290
20954,2,3,8,1280,960,2,0,0,3,9,1040,240,2014,0,98122,1280,1173,187
10958,1,3,4,860,5060,1.5,0,0,3,7,860,0,1927,0,98133,880,5060,46
9080,1,4,4,1550,7260,1,0,0,4,6,1550,0,1959,0,98008,1210,7260,146
13772,2,4,13,5370,20388,2,0,4,4,11,5370,0,1990,0,98198,2770,22270,125
2070,1,3,7,1650,11220,1,0,0,4,7,1650,0,1969,0,98077,1340,10129,147
963,1,3,8,1010,7380,1,0,0,3,7,1010,0,1982,0,98074,1650,9030,345
14332,1,4,10,2620,8960,1,0,0,5,7,1520,1100,1955,0,98133,1880,8960,189
2282,2,3,12,2260,1825,2,0,0,3,8,1660,600,2002,0,98122,2260,1834,116
16385,1,3,7,1790,15142,1,0,0,3,7,1360,430,1976,0,98072,1910,7500,288
158,2,5,14,3960,25245,2,0,0,3,9,2500,1460,1996,0,98056,2640,13675,204
5075,2,3,10,2920,434728,2,0,3,4,8,2920,0,1999,0,98042,3150,55216,310
18189,1,4,4,1360,6000,1,0,0,4,6,1020,340,1944,0,98168,1230,6000,219
20305,2,3,10,2610,6405,2,0,0,3,8,2610,0,2001,0,98065,2580,6285,63
3386,2,5,19,5410,13431,2,0,0,4,10,5050,360,1941,0,98112,3750,11596,208
19653,1,4,10,2730,4962,2,0,0,3,8,2730,0,2006,0,98002,2150,3802,295
3404,1,2,4,1000,16524,1,0,0,3,5,1000,0,1913,0,98001,1350,10208,220
21067,1,2,5,860,1277,2,0,0,3,7,860,0,2007,0,98144,1280,1265,6
12629,2,4,10,2330,31705,2,0,0,4,8,2330,0,1980,0,98052,2460,36600,348
18971,2,2,10,2300,6984,1,0,0,3,8,2300,0,2006,0,98053,1820,4950,267
21352,2,3,9,2890,5000,3,0,0,3,9,2890,0,2014,0,98117,2020,5000,169
6266,2,4,6,1810,6000,1,0,1,3,8,1350,460,1952,0,98136,2020,6000,190
3630,2,4,7,1540,8311,1,0,0,4,7,1540,0,1950,0,98125,1890,7996,133
6702,1,4,10,2150,8165,1,0,0,3,8,1430,720,1957,0,98177,2360,7980,281
21370,2,4,15,4350,7965,2,0,0,3,10,4350,0,2013,0,98004,2190,8557,59
12571,2,3,7,1650,10250,1,0,0,5,8,1650,0,1963,0,98005,2400,10250,111
4611,1,4,10,2019,4435,2,0,3,3,8,2019,0,2008,0,98022,1950,4800,277
17058,2,3,7,1440,8957,1,0,0,4,7,1440,0,1957,0,98008,1340,8780,317
17795,1,3,4,1580,13912,1,0,0,4,8,1580,0,1955,0,98155,2130,16420,162
9263,2,3,10,2640,13775,1,0,0,3,8,1550,1090,1978,0,98005,2120,12432,225
10385,1,3,4,1250,9786,1,0,0,4,7,1250,0,1969,0,98072,1660,9621,362
20509,1,3,10,1608,4818,2,0,0,3,8,1608,0,2012,0,98092,2009,5200,318
18611,2,4,10,2560,5593,2,0,0,3,7,2560,0,2001,0,98053,2800,5890,35
11156,2,4,7,2520,8442,1,0,0,4,7,1640,880,1953,0,98004,2110,8442,282
17397,1,4,12,2483,5701,2,0,0,3,8,2483,0,2005,0,98030,2075,5720,354
12649,1,4,10,1980,7334,2,0,0,3,7,1980,0,2003,0,98038,1850,7134,333
8222,1,2,4,640,7768,1,0,0,3,6,640,0,1942,0,98106,840,7424,71
9142,1,4,9,2580,8820,1,0,0,4,9,1620,960,1967,0,98023,2140,8400,352
19204,2,3,13,2640,4080,2,0,0,3,9,1840,800,1912,2000,98105,1990,4080,6
17944,2,4,12,1550,3350,1,0,0,3,7,860,690,1918,2014,98107,1310,5000,233
7183,1,3,7,1520,7500,1,0,0,3,8,1520,0,1985,0,98092,2180,7506,295
14345,1,4,7,1450,8450,1,0,0,3,7,1450,0,1960,0,98027,1540,8450,53
17751,1,2,4,690,5200,1,0,0,3,6,690,0,1918,0,98136,1380,5700,295
20155,1,4,10,2260,5824,2,0,0,3,8,2260,0,2011,0,98038,2240,5561,92
6384,2,4,9,2260,11900,2,0,0,3,9,2260,0,1976,0,98074,2470,11900,241
5634,2,4,11,2750,14982,1,0,3,3,9,1720,1030,1981,0,98198,2860,16344,20
18543,1,3,13,1860,2218,3,0,0,3,8,1860,0,2001,0,98125,1860,2218,167
7514,1,3,11,2770,54707,1.5,0,0,3,8,2370,400,1938,0,98155,1640,54707,148
7708,2,4,10,2830,10954,2,0,0,3,8,2830,0,2003,0,98065,2470,10443,160
2259,1,3,10,1440,7741,1,0,0,4,7,1000,440,1983,0,98031,1680,7316,25
15114,2,3,10,2680,5860,2,0,0,3,8,2680,0,2001,0,98011,2680,5860,159
16588,1,3,7,1530,6300,1,0,0,3,6,1530,0,1942,2004,98126,920,6300,92
3078,2,5,13,3080,13394,1,0,2,4,9,2230,850,1968,0,98033,2810,10720,321
3464,1,4,11,2200,9676,1,0,0,3,8,1500,700,1979,0,98028,2120,9585,174
19370,2,2,9,1260,1312,3,0,0,3,8,1260,0,2007,0,98103,1300,1312,141
369,2,4,10,3520,15420,2,0,0,3,10,3520,0,1991,0,98074,3400,21455,154
6029,1,2,4,750,4515,1,0,0,3,6,750,0,1942,0,98106,1020,5000,112
5180,2,4,12,2680,15438,2,0,2,3,8,2680,0,1902,1956,98039,4480,14406,338
7394,2,4,11,2050,17859,1,0,0,4,7,1300,750,1967,0,98075,2960,20908,283
18474,1,3,6,1020,11410,1,0,0,3,7,1020,0,1959,0,98059,1290,8400,219
5162,2,6,11,2630,9420,2,0,0,5,9,2510,120,1900,0,98103,1540,4969,61
11255,2,3,14,4500,21870,2,0,0,3,10,4500,0,2004,0,98092,4670,23058,40
6034,1,4,10,2340,12080,2,0,0,3,8,2340,0,1999,0,98019,2200,12403,331
16314,1,2,4,1050,9600,1,0,0,4,6,1050,0,1959,0,98023,990,8880,307
11685,2,2,6,2070,5432,2,0,0,3,7,1370,700,1951,0,98108,2070,5505,340
2966,2,3,11,2830,505166,1,1,3,4,8,1830,1000,1962,0,98070,2120,21988,203
12488,1,3,9,1690,7245,1,0,1,3,7,1160,530,1973,0,98003,1690,6720,151
10430,1,3,7,1010,12000,1,0,0,4,7,1010,0,1977,0,98011,1080,10619,225
10910,1,2,4,1120,7440,1,0,0,4,7,1120,0,1939,0,98155,1170,7440,105
10367,2,3,12,3030,35123,2,0,0,4,8,1760,1270,1984,0,98027,2810,36205,146
12280,1,3,8,2440,13250,1,0,0,4,8,1440,1000,1977,0,98030,2400,10650,88
1374,1,4,9,2380,122038,2,0,0,4,8,2380,0,1984,0,98022,2030,48000,238
16073,1,4,10,2181,5521,2,0,0,3,8,2181,0,2006,0,98001,2333,5143,283
13283,1,2,4,1140,15624,1,0,0,4,6,1140,0,1909,0,98177,2110,15493,218
3716,2,4,8,1520,6200,1.5,0,0,3,7,1520,0,1945,0,98115,1910,6200,0
5650,1,3,10,2260,19821,2,0,0,3,9,2260,0,1994,0,98058,2750,22718,28
3913,2,3,6,1140,4800,1.5,0,0,3,7,1140,0,1915,0,98109,1260,4800,328
16979,1,3,7,1100,8662,1,0,0,5,7,1100,0,1964,0,98056,1100,9240,347
3930,2,3,11,4120,16365,1,0,2,3,12,4120,0,1999,0,98059,4020,14110,339
20039,2,3,10,3490,28213,1.5,0,2,3,9,2242,1248,2009,0,98070,2120,56628,111
5856,2,3,7,1610,7200,1,0,0,3,7,1180,430,1976,0,98007,1520,7973,305
12598,1,3,7,1560,7930,2,0,0,4,7,1560,0,1980,0,98059,1720,8073,95
19549,2,4,10,2910,4680,1.5,0,0,5,9,1850,1060,1937,0,98115,1960,4120,288
7759,1,3,6,1630,9282,1,0,0,4,7,1630,0,1963,0,98022,1420,9282,226
738,2,3,4,1910,8167,1,0,0,4,8,1270,640,1951,0,98117,1500,6816,294
4535,1,3,8,2360,5737,2,0,0,3,8,2360,0,2003,0,98028,1600,9163,104
8188,2,3,9,2680,98445,1,0,0,5,8,2680,0,1962,0,98059,2340,98445,343
5501,1,2,4,1390,8336,1,0,0,4,6,910,480,1946,0,98166,1610,7847,245
1743,1,4,11,2610,8967,2,0,0,4,8,2610,0,1990,0,98042,2390,7852,280
9638,2,4,6,1430,6380,1.5,0,0,4,9,1430,0,1930,0,98125,1220,5112,173
10967,1,2,4,940,6350,1,0,0,4,5,940,0,1942,0,98103,1490,6350,360
21054,2,5,14,3230,7560,2,0,0,3,10,3230,0,2007,0,98052,3230,8580,205
4932,1,2,7,1460,10500,1,0,0,3,7,1460,0,1980,0,98045,1340,9600,354
15163,2,10,8,3610,11914,2,0,0,4,7,3010,600,1958,0,98006,2040,11914,182
81,2,4,10,3450,39683,2,0,0,3,10,3450,0,2002,0,98010,3350,39750,324
1228,1,3,6,1200,11935,1,0,0,4,7,1200,0,1968,0,98042,1350,11935,348
3746,2,4,10,2530,6500,1.5,0,0,3,8,1720,810,1975,0,98115,2150,5280,74
4339,2,3,9,1550,1919,3,0,0,3,8,1550,0,2003,0,98107,1550,2918,310
10541,2,4,14,4070,336283,2,0,0,3,11,4070,0,2006,0,98027,3020,44613,313
10488,1,3,12,1860,7440,1,0,0,5,7,1040,820,1954,0,98178,1490,8160,20
13602,1,4,10,2080,11050,1,0,0,4,8,2080,0,1969,0,98059,1850,11050,105
12902,1,4,6,1730,10396,1,0,0,3,7,1730,0,1964,0,98058,1510,10396,324
142,2,2,4,1110,3200,1,0,0,3,7,1110,0,1925,0,98119,1170,3600,56
1043,2,4,10,1940,10500,1,0,0,4,7,1140,800,1976,0,98052,2200,10500,0
8436,1,3,4,1790,6120,1,0,0,3,6,1790,0,1937,1964,98146,830,6120,356
4920,1,4,9,2360,7650,1,0,0,3,8,1640,720,1963,0,98155,2320,11060,354
20511,1,4,14,2530,3000,2,0,0,3,8,1850,680,2014,0,98146,1470,6000,112
17504,1,3,10,2440,71002,1,0,0,4,9,2440,0,1996,0,98022,3170,84000,170
16168,1,4,4,2050,7590,1,0,0,3,7,1280,770,1957,0,98178,2050,7800,348
10244,1,3,4,1520,8055,1.5,0,0,3,7,1520,0,1952,0,98125,1560,8160,202
215,1,3,10,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,2590,18386,253
4962,2,5,11,1510,5700,2,0,1,4,7,1510,0,1946,0,98105,2190,5700,356
20425,1,4,10,2110,3825,2,0,0,3,7,2110,0,2012,0,98042,2110,3825,331
9238,2,4,9,2730,35100,2,0,0,3,8,2730,0,1977,0,98075,2730,36677,187
14530,1,5,11,2300,7600,1,0,0,4,7,1400,900,1969,0,98023,1750,8500,183
13500,2,2,8,2640,13939,1,0,1,5,8,1640,1000,1963,0,98006,2880,14810,189
685,1,4,14,2380,5809,2,0,0,4,7,1750,630,1995,0,98106,1620,5775,169
14246,1,3,7,1290,9760,1,0,0,3,7,1290,0,1979,0,98058,1410,8034,293
12132,2,2,4,1090,5265,1.5,0,0,4,7,1090,0,1947,0,98105,2080,4000,353
11547,1,3,14,2080,5100,2,0,0,3,8,2080,0,2004,0,98038,2080,5100,61
12185,2,3,7,2040,4125,1.5,0,0,4,8,1540,500,1917,0,98107,1620,4400,132
11201,1,3,7,2310,7680,1,0,0,4,8,1410,900,1978,0,98032,2080,7680,356
15129,1,2,4,850,6174,1,0,0,4,7,850,0,1950,0,98155,1100,6174,0
17394,1,3,4,920,4875,1,0,0,5,6,920,0,1969,0,98042,960,5200,196
21594,1,3,9,1190,1200,3,0,0,3,8,1190,0,2008,0,98103,1180,1224,348
20991,2,5,13,3030,7410,2,0,0,3,8,2150,880,2014,0,98106,2020,7410,96
17392,1,2,7,1270,7500,1,0,0,4,7,1270,0,1982,0,98074,1280,7500,97
8464,1,4,8,1400,7632,1.5,0,0,5,6,1400,0,1930,0,98166,1400,7632,166
5993,2,3,7,2430,4524,1.5,0,0,4,7,1830,600,1924,0,98103,1610,4100,173
10135,1,3,9,1940,6500,1,0,0,3,8,1440,500,1979,0,98042,1880,8991,296
19795,2,6,18,3600,6110,2,0,0,3,9,2510,1090,2012,0,98118,1360,5800,342
9458,1,3,12,2700,47050,2,0,0,4,9,1570,1130,1986,0,98058,2260,45901,102
7509,1,3,6,1620,5108,1,0,0,3,7,1620,0,1954,0,98115,1380,6130,88
15123,1,4,10,2370,7274,2,0,0,3,7,2370,0,1997,0,98031,2090,7656,345
19295,1,3,8,1310,1361,3,0,0,3,7,1310,0,2003,0,98133,1370,1608,246
792,2,3,7,1730,8400,1,0,0,4,7,1400,330,1980,0,98052,1830,8636,40
470,1,3,8,2270,28025,1,0,0,4,7,1920,350,1947,0,98168,1770,14833,246
19643,1,3,10,3120,6000,2,0,0,3,9,3120,0,2007,0,98038,2670,6000,312
16292,1,4,8,1190,7877,1.5,0,0,5,7,1190,0,1946,0,98155,1480,9975,226
11002,1,5,9,2630,8625,2,0,0,3,8,2630,0,1966,0,98032,1880,8670,163
20098,2,5,21,3410,8118,2,0,0,3,11,3410,0,2006,0,98039,3410,16236,353
16792,1,4,10,2500,8215,2,0,0,3,8,2500,0,1990,0,98031,2360,7801,345
10715,2,4,10,3340,34238,1,0,0,4,8,2060,1280,1977,0,98077,2400,36590,154
16647,1,3,4,810,7000,1,0,0,3,7,810,0,1968,0,98052,1820,7589,84
4990,1,3,8,2220,10275,2,0,0,3,9,1640,580,1980,0,98027,2300,9975,39
4850,2,3,11,2100,10362,2,0,0,3,9,1510,590,1998,0,98045,2240,11842,19
19500,1,3,4,1150,12402,1,0,0,4,6,1150,0,1969,0,98072,1400,13600,311
10181,1,4,9,3410,57063,2,0,0,4,8,2410,1000,1978,0,98059,2870,145490,327
5046,2,3,7,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,1970,9600,338
2552,1,4,6,1740,12728,1,0,0,4,7,1180,560,1964,0,98003,1830,11125,251
12127,1,4,10,2370,30378,2,0,0,3,8,2370,0,1996,0,98042,2870,34834,339
17907,1,2,4,1280,5026,1,0,2,4,8,1020,260,1951,0,98115,1540,6380,227
10423,2,5,4,3020,4800,2,0,0,3,7,3020,0,1901,0,98122,1350,1307,233
2512,1,2,4,700,5200,1,0,0,5,6,700,0,1952,0,98056,1030,5200,12
9728,1,3,10,1980,6608,2,0,0,3,8,1980,0,1994,0,98092,2150,7495,99
17928,1,2,4,700,5940,1,0,0,3,7,700,0,1948,0,98133,1070,5995,144
21045,1,1,4,720,3166,1,0,0,3,6,720,0,1920,0,98116,1140,6250,77
17716,1,3,7,1500,7560,1,0,0,3,7,1500,0,1979,0,98003,1500,7560,340
9538,1,3,8,1320,6000,1.5,0,0,4,7,1320,0,1920,0,98144,1620,4000,68
11633,2,5,11,2960,28300,1,0,3,4,9,2160,800,1959,0,98177,2940,23250,175
9966,1,3,4,1120,9075,1,0,0,3,7,1120,0,1977,0,98077,1120,9705,245
13171,1,3,4,1270,4000,1.5,0,2,3,7,1270,0,1928,0,98126,1560,4000,25
4621,1,3,10,2490,18525,2,0,3,3,8,2490,0,1995,0,98022,1850,9516,169
19521,1,3,10,1380,1547,3,0,0,3,8,1380,0,2000,0,98103,1380,1465,369
16657,1,3,4,1460,5000,1,0,0,4,7,1460,0,1934,1960,98115,1790,4000,341
935,1,3,9,1560,35026,1,0,0,3,7,1290,270,1985,0,98092,1660,35160,275
16202,1,4,7,2290,7380,1,0,0,3,7,1390,900,1963,0,98178,1170,7381,209
3398,1,3,8,2030,24829,1,0,0,4,7,1220,810,1979,0,98001,1980,15204,26
19579,1,3,6,1740,9547,1,0,0,4,7,1740,0,1962,0,98055,1780,9936,104
16205,1,3,10,1540,7773,2,0,0,4,8,1540,0,1982,0,98034,1630,7340,83
973,1,3,4,1070,9000,1,0,0,4,7,1070,0,1950,0,98198,1840,12000,369
3748,1,3,8,1820,17600,1,0,0,5,7,1820,0,1972,0,98059,2190,17440,117
18928,2,4,11,3040,7274,2,0,3,3,9,2320,720,1986,0,98125,2830,10080,71
17742,1,2,4,770,4800,1,0,0,3,7,770,0,1943,0,98136,1390,4800,174
17681,2,6,18,3810,28176,1,0,4,5,10,3810,0,1969,0,98177,3810,26400,33
20264,2,4,10,3220,9328,2,0,0,3,8,3220,0,2006,0,98019,3020,9300,364
107,1,3,10,2340,10005,1,0,0,4,8,1460,880,1978,0,98058,2250,8162,334
5546,2,4,11,2210,8430,2,0,0,3,9,2210,0,1999,0,98075,2460,8069,273
186,2,4,11,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,2260,9984,127
3596,1,5,12,2440,4750,1,0,0,3,9,1450,990,2006,0,98108,1420,5940,34
15873,1,3,4,1140,8800,1,0,0,3,7,1140,0,1972,0,98001,1270,13560,24
17720,1,3,10,1960,3953,2,0,0,3,8,1960,0,1999,0,98059,1690,3593,353
12393,1,4,10,1950,7350,1,0,0,3,7,1150,800,1963,0,98052,2050,9068,216
18586,1,4,4,1430,3600,1,0,0,3,6,980,450,1947,0,98106,1170,4000,340
17146,1,3,6,1280,4720,1,0,0,4,7,850,430,1941,0,98126,1280,4720,353
7085,2,5,11,3320,23760,2,0,0,4,8,2190,1130,1975,0,98072,2520,36720,42
3718,1,2,4,840,7414,1,0,0,4,6,840,0,1928,0,98033,1740,9784,177
19778,1,3,11,2670,4800,2,0,0,3,8,2670,0,2014,0,98038,2340,5000,175
1719,1,2,8,1180,3200,1,0,1,4,6,590,590,1945,0,98136,1350,4000,116
14932,2,4,10,2650,6240,2,0,0,3,8,2650,0,2013,0,98053,2640,6524,110
14905,2,3,13,1720,1587,2.5,0,2,3,9,1410,310,2004,0,98122,1490,1620,289
20801,1,3,10,1420,3542,2,0,0,3,8,1310,110,2007,0,98133,1180,1622,194
2122,2,4,8,2790,8793,1,0,0,4,8,1640,1150,1977,0,98006,2400,9286,281
52,1,3,4,1190,9199,1,0,0,3,7,1190,0,1955,0,98148,1190,9364,138
18258,2,3,12,2480,5500,2,0,3,3,10,1730,750,1950,2005,98199,2950,5670,55
14259,1,3,7,1250,9486,1,0,0,4,6,1250,0,1971,0,98070,1270,9600,127
15420,1,2,4,740,3434,1,0,0,5,6,740,0,1920,0,98022,1160,6000,147
16717,1,4,8,1980,10585,1.5,0,0,2,6,1980,0,1924,0,98055,1360,7810,188
